image_file,category,subcategory,current_height,current_width,source,searched_label,resize_factor,H,FA,n_resp,memorability_wo_fa_correction,memorability_w_fa_correction,memoir_h,memoir_f,memoir_nresp,memoir_mem_score_yfa,memoir_mem_score_nfa,mean_response_time
n03351262_1454.jpg,vehicle,fishing boat,351.0,500.0,imagenet,"fishing boat, fishing smack, fishing vessel",1.0,60,5,116,0.517241379310345,0.474137931034483,52.0,15.0,76.0,0.4868421052631579,0.6842105263157895,633.0153846153846
n03351262_2266.jpg,vehicle,fishing boat,300.0,225.0,imagenet,"fishing boat, fishing smack, fishing vessel",1.0,38,4,85,0.447058823529412,0.4,58.0,19.0,83.0,0.46987951807228917,0.6987951807228916,653.6666666666666
n03351262_341.jpg,vehicle,fishing boat,333.0,500.0,imagenet,"fishing boat, fishing smack, fishing vessel",1.0,68,7,100,0.68,0.61,54.0,6.0,86.0,0.5581395348837209,0.627906976744186,611.9272727272727
n03351262_4056.jpg,vehicle,fishing boat,500.0,375.0,imagenet,"fishing boat, fishing smack, fishing vessel",1.0,87,7,107,0.813084112149533,0.747663551401869,72.0,23.0,86.0,0.5697674418604651,0.8372093023255814,597.0344827586207
n03351262_4636.jpg,vehicle,fishing boat,333.0,500.0,imagenet,"fishing boat, fishing smack, fishing vessel",1.0,95,8,119,0.798319327731092,0.73109243697479,54.0,9.0,81.0,0.5555555555555556,0.6666666666666666,583.1694915254237
n03512147_1448.jpg,vehicle,helicopter,349.0,500.0,imagenet,"helicopter, chopper, whirlybird, eggbeater",1.0,68,4,113,0.601769911504425,0.566371681415929,39.0,7.0,70.0,0.45714285714285713,0.5571428571428572,702.046511627907
n03512147_2076.jpg,vehicle,helicopter,299.0,500.0,imagenet,"helicopter, chopper, whirlybird, eggbeater",1.0,90,24,111,0.810810810810811,0.594594594594595,57.0,15.0,73.0,0.5753424657534246,0.7808219178082192,657.4925373134329
n03512147_231.jpg,vehicle,helicopter,500.0,333.0,imagenet,"helicopter, chopper, whirlybird, eggbeater",1.0,93,6,104,0.894230769230769,0.836538461538462,61.0,12.0,71.0,0.6901408450704225,0.8591549295774648,668.4027777777778
n03512147_438.jpg,vehicle,helicopter,332.0,500.0,imagenet,"helicopter, chopper, whirlybird, eggbeater",1.0,94,11,110,0.854545454545454,0.754545454545455,54.0,16.0,74.0,0.5135135135135135,0.7297297297297297,646.3676470588235
n03512147_5493.jpg,vehicle,helicopter,500.0,478.0,imagenet,"helicopter, chopper, whirlybird, eggbeater",1.0,68,2,96,0.708333333333333,0.6875,49.0,8.0,67.0,0.6119402985074627,0.7313432835820896,689.2222222222222
n03512147_5820.jpg,vehicle,helicopter,375.0,500.0,imagenet,"helicopter, chopper, whirlybird, eggbeater",1.0,84,5,102,0.823529411764706,0.774509803921569,66.0,19.0,80.0,0.5875,0.825,728.3253012048193
n03512147_607.jpg,vehicle,helicopter,500.0,334.0,imagenet,"helicopter, chopper, whirlybird, eggbeater",1.0,92,4,104,0.884615384615385,0.846153846153846,56.0,11.0,72.0,0.625,0.7777777777777778,657.2878787878788
n03512147_6403.jpg,vehicle,helicopter,500.0,333.0,imagenet,"helicopter, chopper, whirlybird, eggbeater",1.0,71,5,98,0.724489795918367,0.673469387755102,65.0,11.0,85.0,0.6352941176470588,0.7647058823529411,662.9577464788732
n03541923_1152.jpg,vehicle,hot-air balloon,375.0,500.0,imagenet,hot-air balloon,1.0,90,0,97,0.927835051546392,0.927835051546392,67.0,2.0,76.0,0.8552631578947368,0.881578947368421,672.6825396825396
n03541923_1646.jpg,vehicle,hot-air balloon,500.0,333.0,imagenet,hot-air balloon,1.0,68,2,93,0.731182795698925,0.709677419354839,58.0,11.0,88.0,0.5340909090909091,0.6590909090909091,677.7575757575758
n03541923_1834.jpg,vehicle,hot-air balloon,500.0,333.0,imagenet,hot-air balloon,1.0,79,1,91,0.868131868131868,0.857142857142857,59.0,4.0,75.0,0.7333333333333333,0.7866666666666666,618.8852459016393
n03541923_1963.jpg,vehicle,hot-air balloon,343.0,500.0,imagenet,hot-air balloon,1.0,78,15,96,0.8125,0.65625,73.0,11.0,88.0,0.7045454545454546,0.8295454545454546,620.395061728395
n03541923_2351.jpg,vehicle,hot-air balloon,375.0,500.0,imagenet,hot-air balloon,1.0,61,4,102,0.598039215686274,0.558823529411765,57.0,12.0,65.0,0.6923076923076923,0.8769230769230769,591.6451612903226
n03541923_2426.jpg,vehicle,hot-air balloon,333.0,500.0,imagenet,hot-air balloon,1.0,84,3,98,0.857142857142857,0.826530612244898,121.0,7.0,156.0,0.7307692307692307,0.7756410256410257,618.8166666666667
n03541923_2537.jpg,vehicle,hot-air balloon,333.0,500.0,imagenet,hot-air balloon,1.0,71,2,116,0.612068965517241,0.594827586206897,46.0,7.0,78.0,0.5,0.5897435897435898,692.66
n03541923_3253.jpg,vehicle,hot-air balloon,348.0,500.0,imagenet,hot-air balloon,1.0,80,8,98,0.816326530612245,0.73469387755102,60.0,12.0,71.0,0.676056338028169,0.8450704225352113,614.8571428571429
n03541923_3691.jpg,vehicle,hot-air balloon,375.0,500.0,imagenet,hot-air balloon,1.0,74,8,97,0.762886597938144,0.680412371134021,63.0,11.0,79.0,0.6582278481012658,0.7974683544303798,624.530303030303
n03594945_12636.jpg,vehicle,SUV,334.0,500.0,imagenet,"jeep, landrover",1.0,87,4,112,0.776785714285714,0.741071428571429,47.0,4.0,72.0,0.5972222222222222,0.6527777777777778,696.1632653061224
n03594945_15593.jpg,vehicle,SUV,320.0,500.0,imagenet,"jeep, landrover",1.0,80,2,111,0.720720720720721,0.702702702702703,40.0,4.0,72.0,0.5,0.5555555555555556,706.725
n03594945_20468.jpg,vehicle,SUV,398.0,500.0,imagenet,"jeep, landrover",1.0,62,9,89,0.696629213483146,0.595505617977528,51.0,5.0,87.0,0.5287356321839081,0.5862068965517241,655.2352941176471
n03594945_22594.jpg,vehicle,SUV,375.0,500.0,imagenet,"jeep, landrover",1.0,94,5,108,0.87037037037037,0.824074074074074,50.0,10.0,69.0,0.5797101449275363,0.7246376811594203,650.0545454545454
n03594945_6393.jpg,vehicle,SUV,375.0,500.0,imagenet,"jeep, landrover",1.0,60,12,118,0.508474576271186,0.406779661016949,41.0,10.0,76.0,0.40789473684210525,0.5394736842105263,724.48
n03594945_6543.jpg,vehicle,SUV,434.0,500.0,imagenet,"jeep, landrover",1.0,83,10,111,0.747747747747748,0.657657657657658,98.0,15.0,147.0,0.564625850340136,0.6666666666666666,638.0485436893204
n03594945_9076.jpg,vehicle,SUV,375.0,500.0,imagenet,"jeep, landrover",1.0,72,2,107,0.672897196261682,0.654205607476635,48.0,7.0,68.0,0.6029411764705882,0.7058823529411765,647.7843137254902
n03634034_2423.jpg,landscape,lake,434.0,360.0,imagenet,"lake dwelling, pile dwelling",1.0,56,0,78,0.717948717948718,0.717948717948718,35.0,1.0,70.0,0.4857142857142857,0.5,713.6111111111111
n03634034_3909.jpg,landscape,lake,375.0,500.0,imagenet,"lake dwelling, pile dwelling",1.0,68,0,89,0.764044943820225,0.764044943820225,43.0,3.0,71.0,0.5633802816901409,0.6056338028169014,703.95
n03634034_7799.jpg,landscape,lake,375.0,500.0,imagenet,"lake dwelling, pile dwelling",1.0,73,2,105,0.695238095238095,0.676190476190476,53.0,5.0,82.0,0.5853658536585366,0.6463414634146342,650.66
n03634034_7886.jpg,landscape,lake,375.0,500.0,imagenet,"lake dwelling, pile dwelling",1.0,70,3,104,0.673076923076923,0.644230769230769,52.0,11.0,85.0,0.4823529411764706,0.611764705882353,651.6271186440678
n03670208_10575.jpg,vehicle,limousine,375.0,500.0,imagenet,"limousine, limo",1.0,56,1,92,0.608695652173913,0.597826086956522,43.0,2.0,86.0,0.47674418604651164,0.5,641.078947368421
n03670208_11267.jpg,vehicle,limousine,300.0,400.0,imagenet,"limousine, limo",1.0,102,13,107,0.953271028037383,0.831775700934579,68.0,6.0,85.0,0.7294117647058823,0.8,651.0285714285715
n03670208_12165.jpg,vehicle,limousine,375.0,500.0,imagenet,"limousine, limo",1.0,82,2,110,0.745454545454545,0.727272727272727,35.0,6.0,73.0,0.3972602739726027,0.4794520547945205,745.1794871794872
n03670208_13015.jpg,vehicle,limousine,375.0,500.0,imagenet,"limousine, limo",1.0,86,13,108,0.796296296296296,0.675925925925926,70.0,13.0,74.0,0.7702702702702703,0.9459459459459459,671.925
n03670208_25070.jpg,vehicle,limousine,258.0,450.0,imagenet,"limousine, limo",1.0,81,3,86,0.941860465116279,0.906976744186046,71.0,6.0,90.0,0.7222222222222222,0.7888888888888889,620.9859154929577
n03670208_3267.jpg,vehicle,limousine,375.0,500.0,imagenet,"limousine, limo",1.0,87,0,103,0.844660194174757,0.844660194174757,57.0,8.0,75.0,0.6533333333333333,0.76,683.7931034482758
n03670208_36693.jpg,vehicle,limousine,375.0,500.0,imagenet,"limousine, limo",1.0,76,3,110,0.690909090909091,0.663636363636364,51.0,20.0,75.0,0.41333333333333333,0.68,670.6865671641791
n03670208_5002.jpg,vehicle,limousine,269.0,500.0,imagenet,"limousine, limo",1.0,61,1,120,0.508333333333333,0.5,34.0,4.0,70.0,0.42857142857142855,0.4857142857142857,801.6944444444445
n03670208_5727.jpg,vehicle,limousine,333.0,500.0,imagenet,"limousine, limo",1.0,84,8,96,0.875,0.791666666666667,67.0,13.0,82.0,0.6585365853658537,0.8170731707317073,660.4931506849315
n03670208_5831.jpg,vehicle,limousine,375.0,500.0,imagenet,"limousine, limo",1.0,101,2,110,0.918181818181818,0.9,52.0,4.0,67.0,0.7164179104477612,0.7761194029850746,645.0754716981132
n03790512_11024.jpg,vehicle,motorcycle,333.0,500.0,imagenet,"motorcycle, bike",1.0,65,8,91,0.714285714285714,0.626373626373626,120.0,15.0,148.0,0.7094594594594594,0.8108108108108109,663.9923076923077
n03790512_3266.jpg,vehicle,motorcycle,334.0,500.0,imagenet,"motorcycle, bike",1.0,93,4,109,0.853211009174312,0.81651376146789,63.0,8.0,72.0,0.7638888888888888,0.875,709.3484848484849
n03790512_5732.jpg,vehicle,motorcycle,334.0,500.0,imagenet,"motorcycle, bike",1.0,72,1,89,0.808988764044944,0.797752808988764,50.0,9.0,70.0,0.5857142857142857,0.7142857142857143,655.5925925925926
n04166281_11360.jpg,vehicle,car,375.0,500.0,imagenet,"sedan, saloon",1.0,72,0,99,0.727272727272727,0.727272727272727,55.0,8.0,79.0,0.5949367088607594,0.6962025316455697,710.2363636363636
n04166281_1303.jpg,vehicle,car,333.0,500.0,imagenet,"sedan, saloon",1.0,55,2,92,0.597826086956522,0.576086956521739,57.0,3.0,85.0,0.6352941176470588,0.6705882352941176,694.8983050847457
n04166281_4756.jpg,vehicle,car,375.0,500.0,imagenet,"sedan, saloon",1.0,61,2,90,0.677777777777778,0.655555555555556,105.0,17.0,151.0,0.5827814569536424,0.695364238410596,635.5221238938053
n04166281_5699.jpg,vehicle,car,375.0,500.0,imagenet,"sedan, saloon",1.0,91,3,102,0.892156862745098,0.862745098039216,75.0,9.0,91.0,0.7252747252747253,0.8241758241758241,638.24
n04166281_6626.jpg,vehicle,car,333.0,500.0,imagenet,"sedan, saloon",1.0,93,2,114,0.815789473684211,0.798245614035088,60.0,7.0,78.0,0.6794871794871795,0.7692307692307693,683.2459016393443
n04231693_19772.jpg,vehicle,cable car,500.0,348.0,imagenet,"ski tow, ski lift, lift",1.0,45,6,76,0.592105263157895,0.513157894736842,52.0,18.0,80.0,0.425,0.65,684.7096774193549
n04231693_22574.jpg,vehicle,cable car,375.0,500.0,imagenet,"ski tow, ski lift, lift",1.0,87,15,109,0.798165137614679,0.660550458715596,54.0,9.0,78.0,0.5769230769230769,0.6923076923076923,687.5964912280701
n04231693_24470.jpg,vehicle,cable car,375.0,500.0,imagenet,"ski tow, ski lift, lift",1.0,84,2,117,0.717948717948718,0.700854700854701,63.0,9.0,87.0,0.6206896551724138,0.7241379310344828,678.7
n04231693_3038.jpg,vehicle,cable car,375.0,500.0,imagenet,"ski tow, ski lift, lift",1.0,61,13,103,0.592233009708738,0.466019417475728,56.0,17.0,93.0,0.41935483870967744,0.6021505376344086,670.943661971831
n04252077_1066.jpg,vehicle,snowmobile,375.0,500.0,imagenet,snowmobile,1.0,59,3,98,0.602040816326531,0.571428571428571,50.0,3.0,89.0,0.5280898876404494,0.5617977528089888,700.8
n04252077_1557.jpg,vehicle,snowmobile,402.0,580.0,imagenet,snowmobile,1.0,68,4,101,0.673267326732673,0.633663366336634,59.0,10.0,83.0,0.5903614457831325,0.7108433734939759,667.2459016393443
n04252077_3698.jpg,vehicle,snowmobile,345.0,500.0,imagenet,snowmobile,1.0,99,3,115,0.860869565217391,0.834782608695652,52.0,6.0,75.0,0.6133333333333333,0.6933333333333334,686.8333333333334
n04252077_41.jpg,vehicle,snowmobile,500.0,375.0,imagenet,snowmobile,1.0,62,2,98,0.63265306122449,0.612244897959184,71.0,17.0,150.0,0.36,0.47333333333333333,683.3522727272727
n04252077_4506.jpg,vehicle,snowmobile,354.0,500.0,imagenet,snowmobile,1.0,75,1,99,0.757575757575758,0.747474747474748,59.0,9.0,84.0,0.5952380952380952,0.7023809523809523,674.1666666666666
n04252077_6724.jpg,vehicle,snowmobile,500.0,361.0,imagenet,snowmobile,1.0,79,5,101,0.782178217821782,0.732673267326733,61.0,9.0,89.0,0.5842696629213483,0.6853932584269663,687.939393939394
n04252077_6769.jpg,vehicle,snowmobile,375.0,500.0,imagenet,snowmobile,1.0,72,9,114,0.631578947368421,0.552631578947368,66.0,16.0,85.0,0.5882352941176471,0.7764705882352941,642.4666666666667
n04349306_11159.jpg,vehicle,subway train,375.0,500.0,imagenet,subway train,1.0,73,0,108,0.675925925925926,0.675925925925926,48.0,3.0,84.0,0.5357142857142857,0.5714285714285714,634.9166666666666
n04349306_12251.jpg,vehicle,subway train,375.0,500.0,imagenet,subway train,1.0,79,8,84,0.94047619047619,0.845238095238095,80.0,11.0,87.0,0.7931034482758621,0.9195402298850575,663.8674698795181
n04349306_2021.jpg,vehicle,subway train,375.0,500.0,imagenet,subway train,1.0,80,9,91,0.879120879120879,0.78021978021978,71.0,14.0,83.0,0.6867469879518072,0.8554216867469879,664.8765432098766
n04349306_4552.jpg,vehicle,subway train,355.0,500.0,imagenet,subway train,1.0,87,1,106,0.820754716981132,0.811320754716981,58.0,3.0,77.0,0.7142857142857143,0.7532467532467533,637.7241379310345
n04349306_4982.jpg,vehicle,subway train,283.0,429.0,imagenet,subway train,1.0,67,13,99,0.676767676767677,0.545454545454545,51.0,13.0,75.0,0.5066666666666667,0.68,685.561403508772
n04349306_5170.jpg,vehicle,subway train,333.0,500.0,imagenet,subway train,1.0,91,10,109,0.834862385321101,0.743119266055046,71.0,8.0,87.0,0.7241379310344828,0.8160919540229885,632.078947368421
n04349306_6258.jpg,vehicle,subway train,375.0,500.0,imagenet,subway train,1.0,87,22,99,0.878787878787879,0.656565656565657,64.0,12.0,85.0,0.611764705882353,0.7529411764705882,629.5972222222222
n04349306_8198.jpg,vehicle,subway train,375.0,500.0,imagenet,subway train,1.0,81,0,86,0.941860465116279,0.941860465116279,137.0,6.0,155.0,0.8451612903225807,0.8838709677419355,658.6717557251908
n04465501_13294.jpg,vehicle,tractor,375.0,500.0,imagenet,tractor,1.0,52,5,88,0.590909090909091,0.534090909090909,101.0,20.0,147.0,0.5510204081632653,0.6870748299319728,665.7692307692307
n04465501_2331.jpg,vehicle,tractor,375.0,500.0,imagenet,tractor,1.0,84,12,100,0.84,0.72,47.0,10.0,69.0,0.5362318840579711,0.6811594202898551,666.7142857142857
n04465501_3381.jpg,vehicle,tractor,340.0,490.0,imagenet,tractor,1.0,84,12,96,0.875,0.75,74.0,7.0,87.0,0.7701149425287356,0.8505747126436781,597.3417721518987
n04465501_4403.jpg,vehicle,tractor,391.0,500.0,imagenet,tractor,1.0,93,3,109,0.853211009174312,0.825688073394495,59.0,11.0,77.0,0.6233766233766234,0.7662337662337663,633.9705882352941
n04465501_4463.jpg,vehicle,tractor,341.0,500.0,imagenet,tractor,1.0,73,13,96,0.760416666666667,0.625,44.0,7.0,74.0,0.5,0.5945945945945946,693.2244897959183
n04465501_473.jpg,vehicle,tractor,401.0,500.0,imagenet,tractor,1.0,82,16,99,0.828282828282828,0.666666666666667,60.0,19.0,76.0,0.5394736842105263,0.7894736842105263,636.6666666666666
n04465501_477.jpg,vehicle,tractor,371.0,500.0,imagenet,tractor,1.0,58,6,88,0.659090909090909,0.590909090909091,55.0,8.0,70.0,0.6714285714285714,0.7857142857142857,660.9137931034483
n04465501_7485.jpg,vehicle,tractor,386.0,500.0,imagenet,tractor,1.0,82,6,94,0.872340425531915,0.808510638297872,46.0,8.0,64.0,0.59375,0.71875,689.1538461538462
n04467665_10671.jpg,vehicle,truck,225.0,300.0,imagenet,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",1.0,74,6,94,0.787234042553192,0.723404255319149,55.0,11.0,76.0,0.5789473684210527,0.7236842105263158,631.5396825396825
n04467665_1174.jpg,vehicle,truck,332.0,500.0,imagenet,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",1.0,56,5,102,0.549019607843137,0.5,52.0,3.0,87.0,0.5632183908045977,0.5977011494252874,721.1914893617021
n04467665_31059.jpg,vehicle,truck,375.0,500.0,imagenet,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",1.0,76,7,97,0.783505154639175,0.711340206185567,70.0,8.0,87.0,0.7126436781609196,0.8045977011494253,687.6338028169014
n04467665_39726.jpg,vehicle,truck,365.0,500.0,imagenet,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",1.0,47,1,98,0.479591836734694,0.469387755102041,79.0,14.0,151.0,0.4304635761589404,0.5231788079470199,702.3529411764706
n04467665_43419.jpg,vehicle,truck,283.0,400.0,imagenet,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",1.0,53,6,91,0.582417582417582,0.516483516483517,59.0,5.0,89.0,0.6067415730337079,0.6629213483146067,655.2380952380952
n04467665_48953.jpg,vehicle,truck,333.0,500.0,imagenet,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",1.0,46,3,104,0.442307692307692,0.413461538461538,97.0,12.0,159.0,0.5345911949685535,0.610062893081761,648.9607843137255
n04467665_50806.jpg,vehicle,truck,284.0,500.0,imagenet,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",1.0,73,3,106,0.688679245283019,0.660377358490566,67.0,11.0,92.0,0.6086956521739131,0.7282608695652174,625.3521126760563
n04587559_10635.jpg,landscape,windmill,387.0,500.0,imagenet,windmill,1.0,71,8,90,0.788888888888889,0.7,63.0,17.0,83.0,0.5542168674698795,0.7590361445783133,621.28
n04587559_10799.jpg,landscape,windmill,324.0,500.0,imagenet,windmill,1.0,84,2,104,0.807692307692308,0.788461538461538,64.0,21.0,89.0,0.48314606741573035,0.7191011235955056,667.7
n04587559_10908.jpg,landscape,windmill,500.0,375.0,imagenet,windmill,1.0,48,3,89,0.539325842696629,0.50561797752809,46.0,14.0,85.0,0.3764705882352941,0.5411764705882353,648.1754385964912
n04587559_11217.jpg,landscape,windmill,375.0,500.0,imagenet,windmill,1.0,47,1,95,0.494736842105263,0.484210526315789,44.0,14.0,76.0,0.39473684210526316,0.5789473684210527,692.1764705882352
n04587559_11219.jpg,landscape,windmill,500.0,374.0,imagenet,windmill,1.0,65,2,99,0.656565656565657,0.636363636363636,44.0,4.0,71.0,0.5633802816901409,0.6197183098591549,639.5813953488372
n04587559_11228.jpg,landscape,windmill,500.0,375.0,imagenet,windmill,1.0,81,3,97,0.835051546391753,0.804123711340206,115.0,9.0,145.0,0.7310344827586207,0.7931034482758621,652.9915254237288
n04587559_11280.jpg,landscape,windmill,332.0,500.0,imagenet,windmill,1.0,51,5,94,0.542553191489362,0.48936170212766,49.0,10.0,85.0,0.4588235294117647,0.5764705882352941,686.542372881356
n04587559_11298.jpg,landscape,windmill,323.0,500.0,imagenet,windmill,1.0,58,1,104,0.557692307692308,0.548076923076923,52.0,6.0,86.0,0.5348837209302325,0.6046511627906976,664.3333333333334
n04587559_11329.jpg,landscape,windmill,500.0,419.0,imagenet,windmill,1.0,76,1,90,0.844444444444444,0.833333333333333,105.0,27.0,151.0,0.5165562913907285,0.695364238410596,675.7142857142857
n04587559_11777.jpg,landscape,windmill,333.0,500.0,imagenet,windmill,1.0,71,4,98,0.724489795918367,0.683673469387755,71.0,12.0,89.0,0.6629213483146067,0.797752808988764,637.0759493670886
n07583197_1429.jpg,food,soup,333.0,500.0,imagenet,soup,1.0,92,9,107,0.85981308411215,0.775700934579439,65.0,6.0,71.0,0.8309859154929577,0.9154929577464789,625.2686567164179
n07583197_3923.jpg,food,soup,500.0,333.0,imagenet,soup,1.0,82,12,102,0.803921568627451,0.686274509803922,59.0,9.0,72.0,0.6944444444444444,0.8194444444444444,632.3387096774194
n07583197_5587.jpg,food,soup,336.0,500.0,imagenet,soup,1.0,73,2,97,0.752577319587629,0.731958762886598,71.0,9.0,90.0,0.6888888888888889,0.7888888888888889,673.6619718309859
n07583197_5599.jpg,food,soup,375.0,500.0,imagenet,soup,1.0,83,2,90,0.922222222222222,0.9,60.0,10.0,76.0,0.6578947368421053,0.7894736842105263,662.8840579710145
n07583197_6383.jpg,food,soup,375.0,500.0,imagenet,soup,1.0,107,4,117,0.914529914529915,0.88034188034188,58.0,6.0,73.0,0.7123287671232876,0.7945205479452054,698.542372881356
n07583197_6491.jpg,food,soup,280.0,500.0,imagenet,soup,1.0,77,9,98,0.785714285714286,0.693877551020408,134.0,25.0,153.0,0.7124183006535948,0.8758169934640523,627.9383561643835
n07583197_6797.jpg,food,soup,500.0,333.0,imagenet,soup,1.0,98,1,103,0.951456310679612,0.941747572815534,71.0,7.0,85.0,0.7529411764705882,0.8352941176470589,689.6301369863014
n07583197_6829.jpg,food,soup,333.0,500.0,imagenet,soup,1.0,69,1,116,0.594827586206897,0.586206896551724,51.0,7.0,74.0,0.5945945945945946,0.6891891891891891,755.1698113207547
